pmppp_1mM,,pmppp_500uM,,pmppp_250uM,,pmppp_125uM,,pmppp_62uM,,pmppp_31uM,,pmppp_15uM,,pmppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
450.434967,0.03735286742,450.434967,0.03702295572,450.434967,0.0372293517,450.434967,0.03683688864,450.434967,0.03705278039,450.434967,0.03692311794,450.434967,0.03695493937,450.434967,0.03675785661,
449.9750977,0.03717923909,449.9750977,0.03708864003,449.9750977,0.03679715842,449.9750977,0.03687974811,449.9750977,0.03707897291,449.9750977,0.03692883998,449.9750977,0.03702385724,449.9750977,0.03686402366,
449.5151978,0.03763812035,449.5151978,0.03722359613,449.5151978,0.03705303371,449.5151978,0.03709718585,449.5151978,0.03714105859,449.5151978,0.03694318607,449.5151978,0.03720120713,449.5151978,0.03690716624,
449.0552368,0.03749696538,449.0552368,0.03727763891,449.0552368,0.03737095371,449.0552368,0.03714683652,449.0552368,0.03705776855,449.0552368,0.03705218807,449.0552368,0.03722199053,449.0552368,0.03709822893,
448.441925,0.0375687927,448.441925,0.0372736603,448.441925,0.0371324867,448.441925,0.03729044273,448.441925,0.03705700859,448.441925,0.03727323562,448.441925,0.03712738305,448.441925,0.03693814203,
447.9818726,0.03786940873,447.9818726,0.03762064502,447.9818726,0.03760551661,447.9818726,0.03754457831,447.9818726,0.03735456243,447.9818726,0.03742972389,447.9818726,0.03709913045,447.9818726,0.03720901906,
447.5217896,0.03792711347,447.5217896,0.03747582808,447.5217896,0.03796782345,447.5217896,0.03734697402,447.5217896,0.03738192841,447.5217896,0.03754435107,447.5217896,0.0372650288,447.5217896,0.03720270097,
447.061676,0.03799607605,447.061676,0.03747535124,447.061676,0.03792332858,447.061676,0.03772284463,447.061676,0.03731004894,447.061676,0.03714708984,447.061676,0.03733487055,447.061676,0.03731924295,
446.4481201,0.03812127933,446.4481201,0.03789028153,446.4481201,0.03755659983,446.4481201,0.03764057532,446.4481201,0.0376862511,446.4481201,0.03758620843,446.4481201,0.03733662143,446.4481201,0.03759371489,
445.987915,0.03816599026,445.987915,0.03788847476,445.987915,0.03774387762,445.987915,0.03797742724,445.987915,0.03759309649,445.987915,0.03777533397,445.987915,0.03789129853,445.987915,0.03743700311,
445.5276794,0.03836128116,445.5276794,0.03812837601,445.5276794,0.03764396161,445.5276794,0.03766369447,445.5276794,0.03782331571,445.5276794,0.03794273734,445.5276794,0.03828186169,445.5276794,0.03770514205,
445.0673828,0.03851377591,445.0673828,0.0379345715,445.0673828,0.03787028417,445.0673828,0.03785604984,445.0673828,0.03827578202,445.0673828,0.03809516877,445.0673828,0.03793431818,445.0673828,0.03777711466,
444.4536133,0.03856217489,444.4536133,0.03796166554,444.4536133,0.03800870478,444.4536133,0.03826913983,444.4536133,0.03796251118,444.4536133,0.03761104867,444.4536133,0.03810155392,444.4536133,0.03774461523,
443.9932251,0.03888709098,443.9932251,0.0381776914,443.9932251,0.03829379007,443.9932251,0.03772756085,443.9932251,0.03784359246,443.9932251,0.03815443069,443.9932251,0.03770415112,443.9932251,0.03780157119,
443.5328064,0.03862498328,443.5328064,0.03801814094,443.5328064,0.03796782345,443.5328064,0.03812882677,443.5328064,0.03814092278,443.5328064,0.03794245422,443.5328064,0.03784192726,443.5328064,0.03795239702,
443.0723572,0.03903248906,443.0723572,0.03830122575,443.0723572,0.03817817196,443.0723572,0.0381655395,443.0723572,0.03804840147,443.0723572,0.03835794702,443.0723572,0.03806363046,443.0723572,0.03806125745,
442.458374,0.0388135463,442.458374,0.03860016912,442.458374,0.03796629608,442.458374,0.03826622665,442.458374,0.03789361566,442.458374,0.03805993125,442.458374,0.0380756706,442.458374,0.03801672906,
441.9978333,0.03865424171,441.9978333,0.0381484963,441.9978333,0.03804020956,441.9978333,0.0382565856,441.9978333,0.03846868873,441.9978333,0.03798712045,441.9978333,0.03789669275,441.9978333,0.03787432238,
441.537262,0.03903356567,441.537262,0.03780764341,441.537262,0.03785932437,441.537262,0.03798717633,441.537262,0.03793174773,441.537262,0.03837160394,441.537262,0.0376534462,441.537262,0.03800573573,
441.0766296,0.03875107691,441.0766296,0.03814445436,441.0766296,0.03845197335,441.0766296,0.03800915554,441.0766296,0.03813987598,441.0766296,0.03827597946,441.0766296,0.03814877942,441.0766296,0.03826212883,
440.4624023,0.03929965943,440.4624023,0.03843480721,440.4624023,0.03833283484,440.4624023,0.03830942512,440.4624023,0.03820672259,440.4624023,0.03818735853,440.4624023,0.03792796284,440.4624023,0.03797468916,
440.001709,0.03898185864,440.001709,0.03838452697,440.001709,0.03843497485,440.001709,0.03829348087,440.001709,0.03810406849,440.001709,0.03820061684,440.001709,0.03802879155,440.001709,0.03816590831,
439.5409546,0.03903909028,439.5409546,0.03882515058,439.5409546,0.03840621561,439.5409546,0.03845234215,439.5409546,0.03825432435,439.5409546,0.03837395087,439.5409546,0.03802845255,439.5409546,0.03806043789,
438.9265747,0.03878074139,438.9265747,0.03901077062,438.9265747,0.03834273294,438.9265747,0.0379050523,438.9265747,0.03807615116,438.9265747,0.03828584775,438.9265747,0.03801746294,438.9265747,0.0379518047,
438.4657288,0.03910488263,438.4657288,0.03889898211,438.4657288,0.03824171796,438.4657288,0.03837954998,438.4657288,0.03814742342,438.4657288,0.03800943866,438.4657288,0.03836300597,438.4657288,0.03802859411,
438.0048523,0.03886082023,438.0048523,0.0389874056,438.0048523,0.03859841824,438.0048523,0.03796556219,438.0048523,0.038160678,438.0048523,0.03809293732,438.0048523,0.03827083483,438.0048523,0.03789208829,
437.5439453,0.03874621168,437.5439453,0.03893575817,437.5439453,0.03826339915,437.5439453,0.03809743002,437.5439453,0.0382206291,437.5439453,0.03794940189,437.5439453,0.03812642395,437.5439453,0.03784661368,
436.9293518,0.03840797022,436.9293518,0.03864487633,436.9293518,0.03799923882,436.9293518,0.03779456764,436.9293518,0.03786440939,436.9293518,0.0378513597,436.9293518,0.03783822805,436.9293518,0.0379989855,
436.4683533,0.03817939013,436.4683533,0.03860925138,436.4683533,0.03783430159,436.4683533,0.0378209725,436.4683533,0.03760619089,436.4683533,0.03786008805,436.4683533,0.03771764785,436.4683533,0.03778431565,
436.0072937,0.03822803497,436.0072937,0.03844139725,436.0072937,0.03817435727,436.0072937,0.03766538948,436.0072937,0.03738621622,436.0072937,0.03778047487,436.0072937,0.03782365471,436.0072937,0.03752323985,
435.5462341,0.03854534402,435.5462341,0.03834058344,435.5462341,0.03776251525,435.5462341,0.03753345832,435.5462341,0.03739084303,435.5462341,0.03736691922,435.5462341,0.03768992424,435.5462341,0.03744298592,
434.9313965,0.03837507963,434.9313965,0.03820423409,434.9313965,0.03770974278,434.9313965,0.03773566335,434.9313965,0.03739450872,434.9313965,0.03740559891,434.9313965,0.03724819049,434.9313965,0.03773958609,
434.4702454,0.03822990134,434.4702454,0.03794445843,434.4702454,0.03744219244,434.4702454,0.03746533394,434.4702454,0.03735526651,434.4702454,0.03778081387,434.4702454,0.03728827089,434.4702454,0.03739758581,
434.0090332,0.03815115243,434.0090332,0.0376220569,434.0090332,0.03737143055,434.0090332,0.0374296084,434.0090332,0.03747921437,434.0090332,0.03734697402,434.0090332,0.03768351302,434.0090332,0.0372550711,
433.5477905,0.03800946847,433.5477905,0.0374888964,433.5477905,0.03754488751,433.5477905,0.03735777736,433.5477905,0.03706983849,433.5477905,0.03742611036,433.5477905,0.03729402646,433.5477905,0.03712509573,
432.9327698,0.03811172768,432.9327698,0.03753520548,432.9327698,0.03745912388,432.9327698,0.03729179502,432.9327698,0.03718014061,432.9327698,0.03751076758,432.9327698,0.03719082847,432.9327698,0.03717748821,
432.4714355,0.0378110297,432.4714355,0.0372527875,432.4714355,0.03764610738,432.4714355,0.03712416813,432.4714355,0.03708305955,432.4714355,0.03717825189,432.4714355,0.03727670759,432.4714355,0.03708723187,
432.0100708,0.03788889572,432.0100708,0.03729839623,432.0100708,0.03739916533,432.0100708,0.03705261275,432.0100708,0.03712845221,432.0100708,0.03731066734,432.0100708,0.03720227629,432.0100708,0.03740954772,
431.5486755,0.03778180107,431.5486755,0.03715506941,431.5486755,0.03726680577,431.5486755,0.03695648909,431.5486755,0.03721767664,431.5486755,0.03737275675,431.5486755,0.03702253103,431.5486755,0.03702605516,
430.9334106,0.03786825016,430.9334106,0.03749611974,430.9334106,0.03716127574,430.9334106,0.03706509992,430.9334106,0.03699964285,430.9334106,0.03703797981,430.9334106,0.0368677415,430.9334106,0.03709825501,
430.4719238,0.03794265166,430.4719238,0.03708001599,430.4719238,0.03726784885,430.4719238,0.03698072955,430.4719238,0.03687557578,430.4719238,0.03715501353,430.4719238,0.03695000708,430.4719238,0.03691798821,
430.0104065,0.03779247776,430.0104065,0.03708193079,430.0104065,0.03701275215,430.0104065,0.03714384884,430.0104065,0.0369265005,430.0104065,0.03693427891,430.0104065,0.03719841316,430.0104065,0.0367279686,
429.5488281,0.03758417442,429.5488281,0.03746448457,429.5488281,0.03729535267,429.5488281,0.03711444139,429.5488281,0.03688544035,429.5488281,0.03700327873,429.5488281,0.03668241948,429.5488281,0.03673005104,
428.9333496,0.03781868517,428.9333496,0.03716451675,428.9333496,0.03727258742,428.9333496,0.03702963516,428.9333496,0.03674391285,428.9333496,0.03690260276,428.9333496,0.03709526733,428.9333496,0.03703620285,
428.4717102,0.03780806437,428.4717102,0.03705607727,428.4717102,0.03699829057,428.4717102,0.03677729517,428.4717102,0.036628481,428.4717102,0.03684672341,428.4717102,0.03688287735,428.4717102,0.03698329255,
428.0100098,0.03743347526,428.0100098,0.03699008748,428.0100098,0.03677774593,428.0100098,0.03665191308,428.0100098,0.03664794192,428.0100098,0.03674405441,428.0100098,0.03668061644,428.0100098,0.03688729927,
427.5483093,0.03745232522,427.5483093,0.03676284477,427.5483093,0.03657745197,427.5483093,0.03658699617,427.5483093,0.03651116788,427.5483093,0.03657840937,427.5483093,0.03647233918,427.5483093,0.03664371744,
426.9326172,0.03718792275,426.9326172,0.03698205575,426.9326172,0.03676239401,426.9326172,0.03642946482,426.9326172,0.03663822636,426.9326172,0.03661620244,426.9326172,0.03651851416,426.9326172,0.03653039783,
426.4707947,0.0374192819,426.4707947,0.03669751808,426.4707947,0.03690626472,426.4707947,0.03660234436,426.4707947,0.03628436849,426.4707947,0.0366474092,426.4707947,0.03680510446,426.4707947,0.03641457111,
426.0089417,0.03726525605,426.0089417,0.03667579964,426.0089417,0.03644128889,426.0089417,0.0366598852,426.0089417,0.03644427285,426.0089417,0.03640708327,426.0089417,0.03664093092,426.0089417,0.03632382676,
425.5470581,0.03751209378,425.5470581,0.03678583354,425.5470581,0.03669593856,425.5470581,0.03682308272,425.5470581,0.03660589457,425.5470581,0.03647284582,425.5470581,0.03677013889,425.5470581,0.03627415374,
424.9311523,0.03763173893,424.9311523,0.0366441682,424.9311523,0.03681389615,424.9311523,0.03645857424,424.9311523,0.0366297476,424.9311523,0.03656218946,424.9311523,0.03630969673,424.9311523,0.03662186116,
424.4692078,0.03727329522,424.4692078,0.03665106744,424.4692078,0.03674602509,424.4692078,0.03628088161,424.4692078,0.03644179553,424.4692078,0.0364032574,424.4692078,0.03638957441,424.4692078,0.03645654768,
424.0072021,0.03696567938,424.0072021,0.03665721044,424.0072021,0.03656083718,424.0072021,0.03636429831,424.0072021,0.03633643687,424.0072021,0.03604556993,424.0072021,0.03611757979,424.0072021,0.03596246615,
423.5451355,0.03681389615,423.5451355,0.03638490289,423.5451355,0.03639512137,423.5451355,0.03593431786,423.5451355,0.03643241897,423.5451355,0.03668281436,423.5451355,0.03591857105,423.5451355,0.03617457673,
422.9290466,0.03701813519,422.9290466,0.03658773005,422.9290466,0.03648925945,422.9290466,0.03606362641,422.9290466,0.03594739363,422.9290466,0.03621680662,422.9290466,0.03596184775,422.9290466,0.03605659679,
422.4668884,0.03675678745,422.4668884,0.03622553125,422.4668884,0.03639928624,422.4668884,0.03630820662,422.4668884,0.03618473187,422.4668884,0.03611628339,422.4668884,0.03567985818,422.4668884,0.03598231822,
422.0047302,0.03695448861,422.0047302,0.03654163331,422.0047302,0.03642814234,422.0047302,0.03612483665,422.0047302,0.03646586463,422.0047302,0.03600265086,422.0047302,0.03602312505,422.0047302,0.03599204868,
421.5425415,0.03686943278,421.5425415,0.03619607165,421.5425415,0.03616914526,421.5425415,0.03623568639,421.5425415,0.03648968413,421.5425415,0.03610978648,421.5425415,0.03614933789,421.5425415,0.03594882786,
420.9262085,0.03642090783,420.9262085,0.03609515727,420.9262085,0.03590892628,420.9262085,0.03585095331,420.9262085,0.03588561714,420.9262085,0.03565585986,420.9262085,0.0355861485,420.9262085,0.03586759791,
420.4639282,0.03666793928,420.4639282,0.03623844683,420.4639282,0.03606112301,420.4639282,0.03619083762,420.4639282,0.03560497239,420.4639282,0.03622977808,420.4639282,0.03566179052,420.4639282,0.03582014143,
420.0015869,0.03639495373,420.0015869,0.03597936779,420.0015869,0.03635447472,420.0015869,0.03611754999,420.0015869,0.03581792116,420.0015869,0.03595571592,420.0015869,0.03596072271,420.0015869,0.03566693142,
419.5392456,0.03686698154,419.5392456,0.03594272584,419.5392456,0.03614998609,419.5392456,0.03568202257,419.5392456,0.03588317335,419.5392456,0.03562166169,419.5392456,0.03582039475,419.5392456,0.03578834981,
419.0768433,0.03616914526,419.0768433,0.03602956608,419.0768433,0.03603308275,419.0768433,0.03575439379,419.0768433,0.0357702449,419.0768433,0.0357506834,419.0768433,0.03561728075,419.0768433,0.03555313498,
418.4602661,0.03644576296,418.4602661,0.0357500352,418.4602661,0.03576684371,418.4602661,0.03561851755,418.4602661,0.03568708152,418.4602661,0.03547192365,418.4602661,0.03571782634,418.4602661,0.03554861248,
417.9977722,0.03653180599,417.9977722,0.03570739925,417.9977722,0.03605985641,417.9977722,0.03556746244,417.9977722,0.03556549549,417.9977722,0.03535424545,417.9977722,0.03564228863,417.9977722,0.03563891724,
417.5352478,0.03605876118,417.5352478,0.03564745933,417.5352478,0.03597014397,417.5352478,0.03551355377,417.5352478,0.03532057628,417.5352478,0.03520748764,417.5352478,0.03538269177,417.5352478,0.03550574183,
417.0726929,0.03616686538,417.0726929,0.03542586043,417.0726929,0.03568337113,417.0726929,0.03531147912,417.0726929,0.03518312424,417.0726929,0.03533905372,417.0726929,0.03563664109,417.0726929,0.03543257341,
416.4559021,0.03606497869,416.4559021,0.03530527279,416.4559021,0.03523095697,416.4559021,0.03515595198,416.4559021,0.03514649346,416.4559021,0.0352861546,416.4559021,0.03500109911,416.4559021,0.03524294496,
415.9932556,0.03607760742,415.9932556,0.03529965878,415.9932556,0.03540757671,415.9932556,0.0351668708,415.9932556,0.03506215662,415.9932556,0.03508668393,415.9932556,0.03497410566,415.9932556,0.03521829844,
415.5305786,0.03598704189,415.5305786,0.03524274752,415.5305786,0.03522674739,415.5305786,0.03529154509,415.5305786,0.03501728922,415.5305786,0.03517287597,415.5305786,0.03499276564,415.5305786,0.0349522233,
415.0678711,0.03601935878,415.0678711,0.03519303352,415.0678711,0.03511761129,415.0678711,0.03480094671,415.0678711,0.03478745744,415.0678711,0.03510046378,415.0678711,0.03506920114,415.0678711,0.03503978997,
414.4508667,0.03564023599,414.4508667,0.03509434685,414.4508667,0.03505031392,414.4508667,0.03472455591,414.4508667,0.03469267488,414.4508667,0.03520159423,414.4508667,0.03480779007,414.4508667,0.03472909704,
413.9880981,0.03573036194,413.9880981,0.03506945446,413.9880981,0.03519617766,413.9880981,0.0345983915,413.9880981,0.03470049798,413.9880981,0.03476157039,413.9880981,0.03469062969,413.9880981,0.03463875875,
413.5252686,0.03562320769,413.5252686,0.03510414064,413.5252686,0.03484812006,413.5252686,0.03441971913,413.5252686,0.0348094441,413.5252686,0.03493751958,413.5252686,0.03456203267,413.5252686,0.03442605212,
413.0623779,0.03527551144,413.0623779,0.03472130373,413.0623779,0.03475958109,413.0623779,0.0343202278,413.0623779,0.03449103981,413.0623779,0.0346583575,413.0623779,0.03434972838,413.0623779,0.03439870477,
412.4451904,0.03498392552,412.4451904,0.03449866176,412.4451904,0.03455219418,412.4451904,0.03456836939,412.4451904,0.03401817009,412.4451904,0.03432552516,412.4451904,0.03428711742,412.4451904,0.03385747969,
411.9822388,0.03484424949,411.9822388,0.03431712091,411.9822388,0.03471118212,411.9822388,0.03414184228,411.9822388,0.03395311162,411.9822388,0.03386528417,411.9822388,0.03388616443,411.9822388,0.03378052637,
411.5192566,0.03438872844,411.5192566,0.03417219594,411.5192566,0.03449695185,411.5192566,0.03417953476,411.5192566,0.03382655606,411.5192566,0.03431443125,411.5192566,0.03373287991,411.5192566,0.03380741552,
411.0562134,0.03462031484,411.0562134,0.0340950489,411.0562134,0.03415830806,411.0562134,0.03392999247,411.0562134,0.03410132229,411.0562134,0.03390594944,411.0562134,0.03393030167,411.0562134,0.03381874785,
410.4388123,0.03454008698,410.4388123,0.03414662927,410.4388123,0.03384205699,410.4388123,0.0341123268,410.4388123,0.03407138959,410.4388123,0.0341428481,410.4388123,0.03362596408,410.4388123,0.03362093121,
409.975708,0.03457890823,409.975708,0.03389002383,409.975708,0.03389041871,409.975708,0.0337495245,409.975708,0.03383335471,409.975708,0.0338540636,409.975708,0.033674106,409.975708,0.0339237228,
409.5125732,0.03443375975,409.5125732,0.03393662721,409.5125732,0.03398132697,409.5125732,0.03351569548,409.5125732,0.03377358615,409.5125732,0.033646442,409.5125732,0.03371553496,409.5125732,0.03370121121,
409.0493774,0.03441955149,409.0493774,0.03378637508,409.0493774,0.03359052911,409.0493774,0.03366831318,409.0493774,0.03391683847,409.0493774,0.03350350261,409.0493774,0.03360554948,409.0493774,0.03341051191,
