pmppp_10uM,,pmppp_20uM,,pmppp_30uM,,pmppp_40uM,,pmppp_50uM,,pmppp_60uM,,pmppp_70uM,,pmppp_80uM,,pmppp_90uM,,pmppp_100uM,,pmppp_110uM,,pmppp_120uM,,pmppp_130uM,,pmppp_140uM,,pmppp_150uM,,pmppp_160uM,,pmppp_170uM,,pmppp_180uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
649.0148926,0.01290655881,649.0148926,0.01149389148,649.0148926,0.01361006498,649.0148926,0.01269855443,649.0148926,0.01175309904,649.0148926,0.01213630475,649.0148926,0.0157811325,649.0148926,0.01483800355,649.0148926,0.01305239741,649.0148926,0.0122198984,649.0148926,0.01214519609,649.0148926,0.01186705194,649.0148926,0.01181020495,649.0148926,0.01213476062,649.0148926,0.0134349633,649.0148926,0.01387187559,649.0148926,0.01196730416,649.0148926,0.01215531211,
648.4298096,0.01331106946,648.4298096,0.01213622466,648.4298096,0.01425144635,648.4298096,0.01326534897,648.4298096,0.01207963564,648.4298096,0.01260215696,648.4298096,0.01647968963,648.4298096,0.01500855479,648.4298096,0.01315932721,648.4298096,0.01246582065,648.4298096,0.01266910229,648.4298096,0.01246049255,648.4298096,0.01231911313,648.4298096,0.01238391083,648.4298096,0.01407579053,648.4298096,0.01420995966,648.4298096,0.01255112886,648.4298096,0.01264194492,
647.9909058,0.01357892249,647.9909058,0.01179403253,647.9909058,0.01436544023,647.9909058,0.01342270803,647.9909058,0.0119806882,647.9909058,0.01270969585,647.9909058,0.01630721614,647.9909058,0.01553075109,647.9909058,0.01325881016,647.9909058,0.01291439869,647.9909058,0.01270439196,647.9909058,0.0125647448,647.9909058,0.01219676249,647.9909058,0.01257359143,647.9909058,0.01427715272,647.9909058,0.01423825882,647.9909058,0.01239935961,647.9909058,0.01262145117,
647.5519409,0.0133436881,647.5519409,0.01170980278,647.5519409,0.01441992074,647.5519409,0.01347082108,647.5519409,0.01234308165,647.5519409,0.01295517478,647.5519409,0.01659574918,647.5519409,0.01533411629,647.5519409,0.01286498737,647.5519409,0.01308310218,647.5519409,0.01244727895,647.5519409,0.01232625078,647.5519409,0.01189033035,647.5519409,0.0125737777,647.5519409,0.01439645234,647.5519409,0.01454836037,647.5519409,0.01288925204,647.5519409,0.01332876645,
646.9666138,0.01339483541,646.9666138,0.01209344994,646.9666138,0.01394417603,646.9666138,0.01345095597,646.9666138,0.01245154161,646.9666138,0.01311050076,646.9666138,0.01647277921,646.9666138,0.01517019328,646.9666138,0.01314678602,646.9666138,0.01285536122,646.9666138,0.01247756835,646.9666138,0.01238420326,646.9666138,0.01239059586,646.9666138,0.01287567988,646.9666138,0.01396377012,646.9666138,0.01459317189,646.9666138,0.01247042883,646.9666138,0.01285632141,
646.5275269,0.01321645733,646.5275269,0.01189208589,646.5275269,0.01397636067,646.5275269,0.01340156328,646.5275269,0.01236356236,646.5275269,0.01299254131,646.5275269,0.0166428443,646.5275269,0.01502658892,646.5275269,0.01316877268,646.5275269,0.0128703732,646.5275269,0.01242183987,646.5275269,0.01237096637,646.5275269,0.01190435048,646.5275269,0.01289005205,646.5275269,0.01434887853,646.5275269,0.01427207049,646.5275269,0.01251110993,646.5275269,0.01304180734,
645.9420166,0.01296941657,645.9420166,0.01185470819,645.9420166,0.01339956094,645.9420166,0.01330463681,645.9420166,0.01155662537,645.9420166,0.01217775326,645.9420166,0.01617935672,645.9420166,0.0144686792,645.9420166,0.01290127914,645.9420166,0.01254537422,645.9420166,0.01205828972,645.9420166,0.01154819876,645.9420166,0.01184848323,645.9420166,0.01212760061,645.9420166,0.01363442559,645.9420166,0.01360848919,645.9420166,0.01233517192,645.9420166,0.01193763502,
645.5028076,0.01280990243,645.5028076,0.01128802355,645.5028076,0.01370732766,645.5028076,0.01310911402,645.5028076,0.01150904223,645.5028076,0.01265321765,645.5028076,0.01592552289,645.5028076,0.01459707972,645.5028076,0.01281216834,645.5028076,0.01207348704,645.5028076,0.0121248588,645.5028076,0.01184010413,645.5028076,0.01187915634,645.5028076,0.01193247363,645.5028076,0.01426163781,645.5028076,0.01361898612,645.5028076,0.01207968872,645.5028076,0.01238407008,
645.0635376,0.0128904786,645.0635376,0.01165443938,645.0635376,0.0136885196,645.0635376,0.01320597064,645.0635376,0.01145019569,645.0635376,0.0126786707,645.0635376,0.01577957533,645.0635376,0.01461541839,645.0635376,0.01299278159,645.0635376,0.01204186864,645.0635376,0.01184316259,645.0635376,0.01186143886,645.0635376,0.01183845475,645.0635376,0.01239214092,645.0635376,0.0137705151,645.0635376,0.01370738074,645.0635376,0.01200123131,645.0635376,0.01225658879,
644.4777832,0.01281024888,644.4777832,0.0114536779,644.4777832,0.01375429705,644.4777832,0.01302118786,644.4777832,0.01168661378,644.4777832,0.01262686122,644.4777832,0.01599075273,644.4777832,0.01470963936,644.4777832,0.01299947593,644.4777832,0.01231780834,644.4777832,0.01213284489,644.4777832,0.01188022085,644.4777832,0.01171139907,644.4777832,0.01233647671,644.4777832,0.01398937963,644.4777832,0.01375611406,644.4777832,0.01193838008,644.4777832,0.01215629652,
644.0383911,0.01299315412,644.0383911,0.01123582106,644.0383911,0.01373527292,644.0383911,0.01331760827,644.0383911,0.01162779704,644.0383911,0.01270196587,644.0383911,0.01607058011,644.0383911,0.01465033088,644.0383911,0.01306592207,644.0383911,0.0122883562,644.0383911,0.0119781075,644.0383911,0.01180496439,644.0383911,0.01186795626,644.0383911,0.01210252568,644.0383911,0.01364927739,644.0383911,0.01347156893,644.0383911,0.01205858309,644.0383911,0.01232268196,
643.4523926,0.01290797256,643.4523926,0.01136172842,643.4523926,0.01359817944,643.4523926,0.01292853244,643.4523926,0.01179892663,643.4523926,0.01284376346,643.4523926,0.01599185541,643.4523926,0.01474316604,643.4523926,0.01315908693,643.4523926,0.01231762208,643.4523926,0.01220805012,643.4523926,0.01175756752,643.4523926,0.01156662125,643.4523926,0.01198058203,643.4523926,0.01395775564,643.4523926,0.01353026275,643.4523926,0.01203524228,643.4523926,0.0128998924,
643.0128784,0.01288293302,643.0128784,0.01116752997,643.0128784,0.01362176426,643.0128784,0.01319729723,643.0128784,0.01183834765,643.0128784,0.01281304844,643.0128784,0.01645947061,643.0128784,0.01464877743,643.0128784,0.01320925262,643.0128784,0.01266425196,643.0128784,0.01168539096,643.0128784,0.01181015186,643.0128784,0.01165677886,643.0128784,0.01231120434,643.0128784,0.01362785418,643.0128784,0.01385640167,643.0128784,0.01205480378,643.0128784,0.01276583411,
642.4267578,0.01284602936,642.4267578,0.01135931071,642.4267578,0.01364110317,642.4267578,0.01305469126,642.4267578,0.01120824832,642.4267578,0.01296952367,642.4267578,0.01609706506,642.4267578,0.01499038748,642.4267578,0.01295890845,642.4267578,0.01253269147,642.4267578,0.01176145021,642.4267578,0.01156911999,642.4267578,0.01154381223,642.4267578,0.01205648016,642.4267578,0.0135849053,642.4267578,0.01376570575,642.4267578,0.01215943787,642.4267578,0.01276799385,
641.9871216,0.01267110184,641.9871216,0.0113799572,641.9871216,0.01349568088,641.9871216,0.0129551217,641.9871216,0.01156109106,641.9871216,0.01286466699,641.9871216,0.01606211811,641.9871216,0.01459389459,641.9871216,0.01293888036,641.9871216,0.01257785503,641.9871216,0.01193521451,641.9871216,0.01175044011,641.9871216,0.01154357288,641.9871216,0.01200780459,641.9871216,0.01373455208,641.9871216,0.01362825558,641.9871216,0.0121303685,641.9871216,0.01254153717,
641.5474243,0.01302865706,641.5474243,0.01147937868,641.5474243,0.01387585793,641.5474243,0.01322534401,641.5474243,0.01164811105,641.5474243,0.01268533431,641.5474243,0.01625381596,641.5474243,0.01478679292,641.5474243,0.01259424258,641.5474243,0.01244344376,641.5474243,0.01196445618,641.5474243,0.01200644765,641.5474243,0.01182805374,641.5474243,0.01204208191,641.5474243,0.01377404202,641.5474243,0.01392527763,641.5474243,0.01181507297,641.5474243,0.01249014307,
640.9609985,0.01268744003,640.9609985,0.01143722609,640.9609985,0.01380578708,640.9609985,0.01287575997,640.9609985,0.01155736949,640.9609985,0.01272707526,640.9609985,0.01588554122,640.9609985,0.01473486423,640.9609985,0.0126369074,640.9609985,0.01241701934,640.9609985,0.01178844739,640.9609985,0.01168749202,640.9609985,0.01150659751,640.9609985,0.01209062804,640.9609985,0.01372594852,640.9609985,0.01433041785,640.9609985,0.01180568337,640.9609985,0.01216273941,
640.5211792,0.01263589505,640.5211792,0.01130194496,640.5211792,0.01392693538,640.5211792,0.01333490573,640.5211792,0.01172376517,640.5211792,0.01243196242,640.5211792,0.01605932415,640.5211792,0.01493173745,640.5211792,0.0127863083,640.5211792,0.01256778277,640.5211792,0.01202885527,640.5211792,0.01176533382,640.5211792,0.01161301415,640.5211792,0.01181741338,640.5211792,0.01382497419,640.5211792,0.01395238284,640.5211792,0.01185555942,640.5211792,0.01184917521,
639.9346313,0.01274248213,639.9346313,0.01154362597,639.9346313,0.01401167642,639.9346313,0.01293613296,639.9346313,0.0115233697,639.9346313,0.01252850797,639.9346313,0.01619609632,639.9346313,0.01487748791,639.9346313,0.01249278057,639.9346313,0.01227424294,639.9346313,0.01187676191,639.9346313,0.01176591869,639.9346313,0.01178203709,639.9346313,0.01186040137,639.9346313,0.01355045289,639.9346313,0.01358586643,639.9346313,0.01185694244,639.9346313,0.0124223195,
639.4946899,0.01292973291,639.4946899,0.01134047098,639.4946899,0.01395652536,639.4946899,0.01282477938,639.4946899,0.01166611258,639.4946899,0.01255310047,639.4946899,0.01630278118,639.4946899,0.01480128244,639.4946899,0.01259776019,639.4946899,0.01214322634,639.4946899,0.01207276899,639.4946899,0.01201666612,639.4946899,0.011765467,639.4946899,0.01207439229,639.4946899,0.0134805413,639.4946899,0.0139732603,639.4946899,0.0119017968,639.4946899,0.01191650983,
639.0546265,0.01293583959,639.0546265,0.01143595017,639.0546265,0.01408661995,639.0546265,0.01319369487,639.0546265,0.01157690957,639.0546265,0.01251145639,639.0546265,0.01620560698,639.0546265,0.01494470425,639.0546265,0.01294592116,639.0546265,0.01232917979,639.0546265,0.01197092235,639.0546265,0.01201320719,639.0546265,0.01150125451,639.0546265,0.01203018613,639.0546265,0.01366461068,639.0546265,0.01367540285,639.0546265,0.01213931292,639.0546265,0.01204045862,
638.4678345,0.01291810535,638.4678345,0.01118142065,638.4678345,0.01401691604,638.4678345,0.01313080452,638.4678345,0.01143321302,638.4678345,0.01240426023,638.4678345,0.0159806814,638.4678345,0.01486658491,638.4678345,0.01253474317,638.4678345,0.01241315622,638.4678345,0.01173671614,638.4678345,0.01164430846,638.4678345,0.01137820352,638.4678345,0.0119177606,638.4678345,0.0136694191,638.4678345,0.01355112065,638.4678345,0.01157637779,638.4678345,0.01198553108,
638.02771,0.01280912943,638.02771,0.01122038811,638.02771,0.01392893959,638.02771,0.01303033717,638.02771,0.01166895777,638.02771,0.0126248356,638.02771,0.01628955826,638.02771,0.01481845044,638.02771,0.01251079049,638.02771,0.01228279062,638.02771,0.01198050193,638.02771,0.01194112096,638.02771,0.01154551376,638.02771,0.01194034982,638.02771,0.0135665834,638.02771,0.01335014775,638.02771,0.01203670632,638.02771,0.01185292564,
637.4407349,0.01268360112,637.4407349,0.01131934766,637.4407349,0.01407787669,637.4407349,0.01295368187,637.4407349,0.01150175929,637.4407349,0.01257956028,637.4407349,0.01579136029,637.4407349,0.01493136212,637.4407349,0.01268589403,637.4407349,0.01243998017,637.4407349,0.01206715312,637.4407349,0.01171982847,637.4407349,0.01143305376,637.4407349,0.01182015333,637.4407349,0.01365061291,637.4407349,0.01384584513,637.4407349,0.01175785996,637.4407349,0.01183278859,
637.0004272,0.01285730768,637.0004272,0.01131990552,637.0004272,0.01440148335,637.0004272,0.01277783047,637.0004272,0.01158802211,637.0004272,0.01281651389,637.0004272,0.01594252139,637.0004272,0.01514322683,637.0004272,0.01270511094,637.0004272,0.01237480156,637.0004272,0.01190145127,637.0004272,0.01261361595,637.0004272,0.0114372531,637.0004272,0.01189424098,637.0004272,0.01355814375,637.0004272,0.01384100784,637.0004272,0.01177115832,637.0004272,0.01181078982,
636.5601196,0.0128497621,636.5601196,0.01125532016,636.5601196,0.01394722331,636.5601196,0.01292629261,636.5601196,0.01152222697,636.5601196,0.0126501536,636.5601196,0.01613274217,636.5601196,0.01547377184,636.5601196,0.01287842635,636.5601196,0.01228928752,636.5601196,0.01165475789,636.5601196,0.01281744707,636.5601196,0.01136502344,636.5601196,0.01185683627,636.5601196,0.01366880443,636.5601196,0.01351135597,636.5601196,0.01199303567,636.5601196,0.01168581657,
635.9729004,0.0126269944,635.9729004,0.01162713207,635.9729004,0.01387222297,635.9729004,0.01293183956,635.9729004,0.01168443356,635.9729004,0.01254366897,635.9729004,0.01604605466,635.9729004,0.01533384807,635.9729004,0.01253018621,635.9729004,0.01242730115,635.9729004,0.01174054574,635.9729004,0.01275791693,635.9729004,0.01151481085,635.9729004,0.01191791985,635.9729004,0.0137209259,635.9729004,0.01361781079,635.9729004,0.01191541925,635.9729004,0.01179206464,
635.5324097,0.01261239033,635.5324097,0.01123045571,635.5324097,0.01402148791,635.5324097,0.01300395653,635.5324097,0.01162253227,635.5324097,0.01242245268,635.5324097,0.016022956,635.5324097,0.0153861437,635.5324097,0.0124497572,635.5324097,0.01204037853,635.5324097,0.0118702976,635.5324097,0.01313576754,635.5324097,0.01153179631,635.5324097,0.01190751698,635.5324097,0.01392736286,635.5324097,0.01367636491,635.5324097,0.01219516434,635.5324097,0.01155534945,
634.9450684,0.01272454299,634.9450684,0.01130088232,634.9450684,0.01383451466,634.9450684,0.012882879,634.9450684,0.01145779714,634.9450684,0.01273347251,634.9450684,0.01590949297,634.9450684,0.01540494431,634.9450684,0.01290487871,634.9450684,0.01234758273,634.9450684,0.0118576875,634.9450684,0.01273747068,634.9450684,0.01154224388,634.9450684,0.01206811145,634.9450684,0.01385188475,634.9450684,0.01364420168,634.9450684,0.01179977786,634.9450684,0.01164050587,
634.5044556,0.01279593259,634.5044556,0.0112413466,634.5044556,0.01382361073,634.5044556,0.01289882511,634.5044556,0.01162830181,634.5044556,0.01252651028,634.5044556,0.01609556191,634.5044556,0.01530142874,634.5044556,0.01235996652,634.5044556,0.01219188981,634.5044556,0.0117726475,634.5044556,0.01211626083,634.5044556,0.01141604502,634.5044556,0.01176812593,634.5044556,0.01372421253,634.5044556,0.01359508093,634.5044556,0.0119192237,634.5044556,0.01217048615,
634.0637817,0.01287186705,634.0637817,0.01132362522,634.0637817,0.01364668645,634.0637817,0.01276543457,634.0637817,0.01162747759,634.0637817,0.0125120692,634.0637817,0.01576983184,634.0637817,0.01514116302,634.0637817,0.0128407767,634.0637817,0.01230981946,634.0637817,0.01187319681,634.0637817,0.01178642549,634.0637817,0.01149149891,634.0637817,0.01188128442,634.0637817,0.01358186081,634.0637817,0.01367040724,634.0637817,0.01199207734,634.0637817,0.01185207441,
633.4761963,0.01275141258,633.4761963,0.01134719327,633.4761963,0.01337823085,633.4761963,0.01300385036,633.4761963,0.01160610095,633.4761963,0.01258174516,633.4761963,0.01609948277,633.4761963,0.0152028976,633.4761963,0.01276887301,633.4761963,0.01207747962,633.4761963,0.01169392746,633.4761963,0.01170054823,633.4761963,0.01177049335,633.4761963,0.01189676858,633.4761963,0.01352281217,633.4761963,0.013650693,633.4761963,0.01200780459,633.4761963,0.01176988147,
633.0354004,0.01274106931,633.0354004,0.01123066805,633.0354004,0.01343669835,633.0354004,0.01277905703,633.0354004,0.01169225201,633.0354004,0.01238692086,633.0354004,0.01595012099,633.0354004,0.01495962776,633.0354004,0.01257249899,633.0354004,0.01218193304,633.0354004,0.01184505131,633.0354004,0.01170786191,633.0354004,0.01188357268,633.0354004,0.01176618505,633.0354004,0.01353760716,633.0354004,0.01379779726,633.0354004,0.01172317937,633.0354004,0.01186864823,
632.4476318,0.01254167035,632.4476318,0.01120253745,632.4476318,0.01351979468,632.4476318,0.01300606411,632.4476318,0.01145941857,632.4476318,0.01231394708,632.4476318,0.01610308327,632.4476318,0.01481711119,632.4476318,0.01281070244,632.4476318,0.01227184664,632.4476318,0.01174347196,632.4476318,0.01167698763,632.4476318,0.0113055855,632.4476318,0.01200873591,632.4476318,0.0134205455,632.4476318,0.01350574847,632.4476318,0.01195615437,632.4476318,0.01152435318,
632.0067139,0.01259227097,632.0067139,0.01127710473,632.0067139,0.0134788854,632.0067139,0.01277980302,632.0067139,0.01115974784,632.0067139,0.01227211207,632.0067139,0.01594571769,632.0067139,0.01474442519,632.0067139,0.01269170456,632.0067139,0.01293997373,632.0067139,0.01191658992,632.0067139,0.01173714176,632.0067139,0.01136706956,632.0067139,0.0120486021,632.0067139,0.01355181448,632.0067139,0.01354975812,632.0067139,0.01160296425,632.0067139,0.01194572449,
631.5657349,0.01295730844,631.5657349,0.01113560516,631.5657349,0.01333645359,631.5657349,0.01287677325,631.5657349,0.0112356618,631.5657349,0.0123052923,631.5657349,0.01614872739,631.5657349,0.01466165576,631.5657349,0.01263456233,631.5657349,0.01321410947,631.5657349,0.01166284177,631.5657349,0.01143451501,631.5657349,0.01161647029,631.5657349,0.01201347355,631.5657349,0.01347100828,631.5657349,0.01349992678,631.5657349,0.01162125636,631.5657349,0.01179639995,
630.9776611,0.01253061276,630.9776611,0.01121619064,630.9776611,0.01353205182,630.9776611,0.01292218547,630.9776611,0.01144147851,630.9776611,0.01237546746,630.9776611,0.01613585837,630.9776611,0.01473955065,630.9776611,0.01256306656,630.9776611,0.01379028894,630.9776611,0.01177320629,630.9776611,0.01150053646,630.9776611,0.01154362597,630.9776611,0.0119586559,630.9776611,0.01357390173,630.9776611,0.01367729995,630.9776611,0.01174222119,630.9776611,0.01153028104,
630.5366211,0.01265633665,630.5366211,0.0112305088,630.5366211,0.0134970434,630.5366211,0.01307976712,630.5366211,0.01125407126,630.5366211,0.01248502824,630.5366211,0.01561703999,630.5366211,0.01488469355,630.5366211,0.0125779612,630.5366211,0.01480211224,630.5366211,0.01165667269,630.5366211,0.01162827574,630.5366211,0.01161886286,630.5366211,0.01168153528,630.5366211,0.0134680979,630.5366211,0.01351979468,630.5366211,0.01179964468,630.5366211,0.01139002852,
629.9483643,0.01249504462,629.9483643,0.01123459917,629.9483643,0.01350796502,629.9483643,0.01299576834,629.9483643,0.01135551091,629.9483643,0.01249773614,629.9483643,0.01603139006,629.9483643,0.01477567852,629.9483643,0.01266302541,629.9483643,0.01492265519,629.9483643,0.01180448569,629.9483643,0.0114449067,629.9483643,0.01144203637,629.9483643,0.01167385001,629.9483643,0.01328907628,629.9483643,0.01331670117,629.9483643,0.01197523344,629.9483643,0.01155176014,
